"Contains the date from CalLite-CV, the CalSim date, and various CalSim II records' values after that. These can be combined using the equations in diversionoverview.csv; here's an example. Upper Sac is represented as D104/C109 in cell B2 of diversionoverview.csv, so for 10/2014 that's equal to 262.37/6145=0.043. Some calculations have multipliers and one even subtracts one of the arcs instead of summing them all; all that math is from the Proposed Mapping by Mike Urkov a year or two ago.",,,,,,,,,,,,,,,,,,,,,
date,cs_date,C109,D104,C637,D639,C11307,C11308,C11309,D11305,C217A,C217B,D217,C11303,D11301,D113A,D207A,C42,D17301,C11304,C285,D285
7/1/2087 0:00,31-Jul-98,15691,913.35,15473,105.71,123.9,540.6,295.7,320.40,105.1,14.637,258.12,52.6,9.567,1.6263,0.0,159,126.89,86.6,382.7,48.140
8/1/2087 0:00,31-Aug-98,14089,830.09,4613,94.33,72.7,240.2,199.0,268.49,58.6,17.890,147.79,18.6,9.567,1.6263,10.1,127,103.82,20.5,343.2,45.664
9/1/2087 0:00,30-Sep-98,12902,661.47,4351,50.42,58.3,172.7,170.0,180.71,0.0,45.375,148.94,10.4,9.886,1.6806,371.0,334,76.82,15.1,145.0,21.170
10/1/2087 0:00,31-Oct-98,10593,190.12,4265,16.26,64.3,156.9,157.6,21.35,189.8,0.000,0.00,10.1,9.567,1.6263,0.0,565,20.51,47.5,44.6,0.000
11/1/2087 0:00,30-Nov-98,15099,2.69,3417,1.68,184.4,336.6,385.0,0.00,346.5,28.569,0.00,53.6,0.000,0.0000,0.0,444,0.00,224.1,236.9,0.000
12/1/2087 0:00,31-Dec-98,15655,2.44,2908,0.00,228.9,364.4,457.4,0.00,478.0,8.132,0.00,53.5,0.000,0.0000,0.0,474,0.00,95.9,671.7,0.000
1/1/2088 0:00,31-Jan-99,11480,2.11,4808,0.00,232.5,335.3,437.0,0.00,544.5,6.505,0.00,49.5,0.000,0.0000,0.0,304,0.00,91.5,1410.6,0.000
2/1/2088 0:00,28-Feb-99,37651,1.98,11900,7.20,425.1,722.8,1193.8,0.00,1375.2,7.202,0.00,237.0,0.000,0.0000,0.0,1475,0.00,436.5,2720.8,0.000
3/1/2088 0:00,31-Mar-99,20701,1.63,7755,21.14,236.4,529.1,874.3,0.00,944.1,6.505,0.00,287.6,0.000,0.0000,0.0,655,0.00,655.3,1150.8,0.000
4/1/2088 0:00,30-Apr-99,7459,274.57,7533,52.10,218.7,445.3,630.7,62.14,11.6,6.722,650.87,264.9,9.886,1.6806,334.1,719,41.06,768.5,698.1,0.000
5/1/2088 0:00,31-May-99,10482,549.55,4570,73.19,163.9,488.2,432.2,239.18,6.4,14.637,448.44,102.5,9.567,1.6263,0.0,219,99.98,253.6,577.6,39.030
6/1/2088 0:00,30-Jun-99,10323,619.48,3277,75.63,94.2,402.8,218.1,240.68,11.3,21.847,305.79,31.3,9.886,1.6806,193.1,164,103.31,61.9,366.8,52.940
7/1/2088 0:00,31-Jul-99,15208,727.28,1806,105.71,47.9,209.1,150.9,320.40,0.0,14.637,186.80,9.5,9.567,1.6263,329.0,197,126.89,15.6,367.5,44.122
8/1/2088 0:00,31-Aug-99,9417,621.23,1980,94.33,44.3,146.3,142.6,255.95,58.6,17.890,104.97,5.4,9.567,1.6263,100.8,158,98.69,5.9,344.6,48.140
9/1/2088 0:00,30-Sep-99,14521,518.38,2340,50.42,43.1,127.7,136.1,180.56,0.0,45.375,107.73,2.6,8.041,1.6806,577.5,334,76.82,3.8,145.9,21.170
10/1/2088 0:00,31-Oct-99,11196,197.82,2801,16.26,57.0,139.2,133.0,58.82,133.0,0.000,0.00,3.9,9.567,1.6263,0.0,74,32.04,18.2,42.6,0.000
11/1/2088 0:00,30-Nov-99,14934,2.18,2282,1.68,102.8,187.6,180.7,0.00,176.8,28.569,0.00,18.6,0.000,0.0000,0.0,238,0.00,77.8,9.3,0.000
12/1/2088 0:00,31-Dec-99,7036,1.95,1772,0.00,100.4,159.8,147.7,0.00,180.7,8.132,0.00,17.3,0.000,0.0000,0.0,81,0.00,31.0,8.9,0.000
1/1/2089 0:00,31-Jan-00,8554,1.63,2300,0.00,243.9,351.8,406.6,0.00,432.0,6.505,0.00,89.7,0.000,0.0000,0.0,326,0.00,165.8,156.2,0.000
2/1/2089 0:00,29-Feb-00,47373,1.56,10705,6.95,514.0,874.2,1273.5,0.00,1460.6,6.954,0.00,517.3,0.000,0.0000,0.0,1942,0.00,952.7,3712.8,0.000
3/1/2089 0:00,31-Mar-00,18567,2.11,10693,21.14,246.1,550.9,718.4,0.00,1108.6,6.505,0.00,296.8,0.000,0.0000,0.0,140,0.00,676.1,1555.7,0.000
4/1/2089 0:00,30-Apr-00,7544,104.58,7689,52.10,212.8,433.2,443.4,10.91,121.6,6.722,513.14,297.4,9.886,1.6806,0.0,313,22.52,862.6,751.6,0.000
5/1/2089 0:00,31-May-00,7690,553.77,5026,73.19,134.8,401.4,273.7,163.80,271.1,14.637,105.15,96.7,9.567,1.6263,0.0,122,73.06,239.3,549.8,39.030
6/1/2089 0:00,30-Jun-00,12899,718.95,2847,75.63,69.9,298.9,173.1,242.94,0.0,21.847,246.27,29.9,9.886,1.6806,230.7,164,103.31,59.0,344.5,44.971
7/1/2089 0:00,31-Jul-00,14455,837.94,1668,105.71,38.3,167.0,138.4,294.88,0.0,0.000,169.15,12.7,9.567,1.6263,255.6,187,119.20,20.9,367.5,27.522
8/1/2089 0:00,31-Aug-00,10474,802.86,1895,94.33,37.7,124.4,111.7,268.64,0.0,17.890,139.76,5.5,9.567,1.6263,62.0,162,102.54,6.1,343.2,33.173
9/1/2089 0:00,30-Sep-00,10730,383.16,2530,50.42,40.3,119.4,111.4,162.48,0.0,45.375,103.96,5.7,9.886,1.6806,482.5,329,70.20,8.2,139.5,19.668
10/1/2089 0:00,31-Oct-00,9554,4.72,3085,16.26,51.5,125.7,125.9,0.00,147.8,0.000,0.00,7.7,0.000,0.0000,0.0,36,0.00,35.9,47.1,0.000
11/1/2089 0:00,30-Nov-00,12511,2.52,2628,1.68,71.4,130.4,126.0,0.00,124.5,0.000,0.00,10.1,4.378,1.6806,0.0,147,1.32,42.4,10.3,0.000
12/1/2089 0:00,31-Dec-00,7008,2.44,2230,0.00,81.9,130.3,133.9,0.00,128.4,8.132,0.00,11.6,0.000,0.0000,0.0,48,0.00,20.8,9.9,0.000
1/1/2090 0:00,31-Jan-01,6548,2.11,2388,0.00,126.3,182.1,190.6,0.00,167.0,6.505,0.00,60.1,0.000,0.0000,0.0,30,0.00,111.1,9.4,0.000
2/1/2090 0:00,28-Feb-01,8896,1.98,2388,7.20,199.6,339.5,430.9,0.00,410.7,7.202,0.00,177.9,0.000,0.0000,0.0,110,0.00,327.6,11.2,0.000
3/1/2090 0:00,31-Mar-01,8917,1.34,3589,21.14,154.6,346.1,424.4,0.00,534.8,6.505,0.00,384.4,0.000,0.0000,0.0,558,0.00,875.7,9.6,0.000
4/1/2090 0:00,30-Apr-01,7542,204.02,3129,53.78,125.8,256.1,273.0,31.55,14.5,6.722,365.53,90.3,9.886,1.6806,360.5,333,31.79,262.0,114.3,0.000
5/1/2090 0:00,31-May-01,10855,574.44,2374,76.44,91.5,272.7,166.5,230.87,9.1,14.637,266.99,39.2,9.567,1.6263,188.6,345,97.41,97.1,333.8,39.030
6/1/2090 0:00,30-Jun-01,14424,585.38,1385,77.31,32.9,140.5,109.8,245.80,0.0,21.847,167.36,10.5,9.886,1.6806,379.1,166,104.63,20.7,355.4,52.940
7/1/2090 0:00,31-Jul-01,14714,721.25,1167,108.97,25.0,108.9,94.7,228.63,0.0,14.637,117.07,4.2,9.567,1.6263,222.9,159,126.89,7.0,324.0,45.770
8/1/2090 0:00,31-Aug-01,9971,645.29,1323,97.58,27.8,91.9,81.5,201.17,0.0,17.890,96.15,1.0,3.805,1.6263,112.8,127,103.82,1.1,29.4,48.140
9/1/2090 0:00,30-Sep-01,5449,457.55,1755,52.10,31.8,94.3,86.0,154.65,0.0,45.375,55.87,0.8,3.754,1.6806,509.3,301,67.55,1.2,50.4,21.170
10/1/2090 0:00,31-Oct-01,9750,175.99,1969,16.26,41.9,102.1,94.0,23.97,57.1,40.659,0.00,2.0,9.567,1.6263,0.0,30,21.79,9.4,46.0,0.000
11/1/2090 0:00,30-Nov-01,6353,1.64,2045,1.68,105.4,192.3,196.1,0.00,204.9,28.569,0.00,52.3,0.000,0.0000,0.0,34,0.00,218.7,9.9,0.000
12/1/2090 0:00,31-Dec-01,13929,1.46,2135,0.00,268.4,427.3,515.3,0.00,597.2,8.132,0.00,306.2,0.000,0.0000,0.0,1582,0.00,549.0,12.4,0.000
1/1/2091 0:00,31-Jan-02,20342,1.34,2538,0.00,297.9,429.6,543.5,0.00,689.9,6.505,0.00,438.6,0.000,0.0000,0.0,2512,0.00,810.4,1524.9,0.000
2/1/2091 0:00,28-Feb-02,7887,1.22,1913,7.20,150.9,256.5,303.7,0.00,437.1,7.202,0.00,105.1,0.000,0.0000,0.0,30,0.00,193.5,1046.1,0.000
3/1/2091 0:00,31-Mar-02,6849,1.40,2582,21.14,158.9,355.6,429.6,0.00,541.5,6.505,0.00,86.1,9.567,1.6263,0.0,30,16.66,196.1,1519.1,0.000
4/1/2091 0:00,30-Apr-02,7643,336.45,2885,53.78,203.7,414.8,424.3,182.82,11.6,6.722,436.46,77.4,9.886,1.6806,746.3,432,82.12,224.6,1541.2,0.000
5/1/2091 0:00,31-May-02,9327,457.14,2333,76.44,110.0,327.7,208.8,202.73,124.7,14.637,138.92,34.3,9.567,1.6263,0.0,334,84.59,84.9,1312.5,39.030
6/1/2091 0:00,30-Jun-02,12785,635.00,1188,77.31,59.3,253.8,128.2,279.55,0.0,21.847,180.28,12.3,9.886,1.6806,425.5,176,116.55,24.3,1042.6,52.940
7/1/2091 0:00,31-Jul-02,14479,674.41,1077,108.97,30.5,132.9,93.0,256.31,0.0,14.637,115.21,4.0,9.567,1.6263,294.3,159,126.89,6.5,768.0,48.140
8/1/2091 0:00,31-Aug-02,9736,603.67,1250,97.58,32.1,106.0,87.1,225.19,0.0,17.890,105.21,1.1,3.852,1.6263,117.6,127,103.82,1.2,372.7,48.140
9/1/2091 0:00,30-Sep-02,6052,474.26,1618,52.10,31.3,92.6,88.1,180.56,0.0,45.375,59.17,0.5,2.847,1.6806,632.2,66,23.25,0.7,171.4,21.170
10/1/2091 0:00,31-Oct-02,8507,254.15,1691,14.64,38.1,92.9,92.7,66.11,13.7,40.659,33.50,1.6,9.567,1.6263,0.0,30,25.28,7.7,48.3,0.000
11/1/2091 0:00,30-Nov-02,7298,2.02,1826,1.68,74.4,135.8,138.4,0.00,117.4,28.569,0.00,10.2,0.000,0.0000,0.0,34,0.00,42.8,81.5,0.000
12/1/2091 0:00,31-Dec-02,22103,1.79,1936,0.00,483.1,768.9,1066.5,0.00,1030.9,8.132,0.00,592.8,0.000,0.0000,0.0,1339,0.00,1062.6,1641.6,0.000
1/1/2092 0:00,31-Jan-03,28621,1.63,1794,0.00,475.2,685.4,848.4,0.00,1149.7,6.505,0.00,399.2,0.000,0.0000,0.0,2494,0.00,737.7,1011.3,0.000
2/1/2092 0:00,28-Feb-03,7420,1.44,2287,7.20,229.2,389.7,446.6,0.00,584.2,7.202,0.00,118.6,0.000,0.0000,0.0,30,0.00,218.5,538.4,0.000
3/1/2092 0:00,31-Mar-03,8240,1.79,2384,19.52,237.2,530.9,743.7,0.00,748.2,6.505,0.00,173.8,0.000,0.0000,0.0,30,0.00,395.9,1103.2,0.000
4/1/2092 0:00,30-Apr-03,16317,2.35,4211,48.74,337.6,687.2,894.9,0.00,824.4,6.722,360.07,178.1,9.886,1.6806,0.0,224,6.62,516.6,1018.1,0.000
5/1/2092 0:00,31-May-03,18588,469.73,3077,69.93,232.5,692.5,826.3,120.20,878.1,14.637,125.60,215.0,9.567,1.6263,0.0,831,58.96,532.2,931.7,39.030
6/1/2092 0:00,30-Jun-03,10632,791.60,2290,70.58,118.5,507.0,257.5,268.55,11.8,21.847,382.96,42.4,9.886,1.6806,174.3,173,112.58,83.7,406.7,52.940
7/1/2092 0:00,31-Jul-03,15417,833.49,1245,99.21,54.0,235.6,167.2,315.00,0.0,0.972,190.29,13.6,9.567,1.6263,118.0,195,125.61,22.4,395.7,48.140
8/1/2092 0:00,31-Aug-03,10215,692.93,1447,89.45,46.3,152.8,132.0,233.50,69.8,17.890,75.99,7.1,9.567,1.6263,0.0,147,89.72,7.8,377.3,48.140
9/1/2092 0:00,30-Sep-03,10858,588.81,1741,48.74,42.4,125.5,113.8,177.85,0.0,45.375,91.72,3.0,9.041,1.6806,576.7,334,76.82,4.4,157.5,21.170
10/1/2092 0:00,,,,,,,,,,,,,,,,,,,,,
11/1/2092 0:00,,,,,,,,,,,,,,,,,,,,,
12/1/2092 0:00,,,,,,,,,,,,,,,,,,,,,
1/1/2093 0:00,,,,,,,,,,,,,,,,,,,,,
2/1/2093 0:00,,,,,,,,,,,,,,,,,,,,,
3/1/2093 0:00,,,,,,,,,,,,,,,,,,,,,
4/1/2093 0:00,,,,,,,,,,,,,,,,,,,,,
5/1/2093 0:00,,,,,,,,,,,,,,,,,,,,,
6/1/2093 0:00,,,,,,,,,,,,,,,,,,,,,
7/1/2093 0:00,,,,,,,,,,,,,,,,,,,,,
8/1/2093 0:00,,,,,,,,,,,,,,,,,,,,,
9/1/2093 0:00,,,,,,,,,,,,,,,,,,,,,
10/1/2093 0:00,,,,,,,,,,,,,,,,,,,,,
11/1/2093 0:00,,,,,,,,,,,,,,,,,,,,,
12/1/2093 0:00,,,,,,,,,,,,,,,,,,,,,
1/1/2094 0:00,,,,,,,,,,,,,,,,,,,,,
2/1/2094 0:00,,,,,,,,,,,,,,,,,,,,,
3/1/2094 0:00,,,,,,,,,,,,,,,,,,,,,
4/1/2094 0:00,,,,,,,,,,,,,,,,,,,,,
5/1/2094 0:00,,,,,,,,,,,,,,,,,,,,,
6/1/2094 0:00,,,,,,,,,,,,,,,,,,,,,
7/1/2094 0:00,,,,,,,,,,,,,,,,,,,,,
8/1/2094 0:00,,,,,,,,,,,,,,,,,,,,,
9/1/2094 0:00,,,,,,,,,,,,,,,,,,,,,
10/1/2094 0:00,,,,,,,,,,,,,,,,,,,,,
11/1/2094 0:00,,,,,,,,,,,,,,,,,,,,,
12/1/2094 0:00,,,,,,,,,,,,,,,,,,,,,
1/1/2095 0:00,,,,,,,,,,,,,,,,,,,,,
2/1/2095 0:00,,,,,,,,,,,,,,,,,,,,,
3/1/2095 0:00,,,,,,,,,,,,,,,,,,,,,
4/1/2095 0:00,,,,,,,,,,,,,,,,,,,,,
5/1/2095 0:00,,,,,,,,,,,,,,,,,,,,,
6/1/2095 0:00,,,,,,,,,,,,,,,,,,,,,
7/1/2095 0:00,,,,,,,,,,,,,,,,,,,,,
8/1/2095 0:00,,,,,,,,,,,,,,,,,,,,,
9/1/2095 0:00,,,,,,,,,,,,,,,,,,,,,
10/1/2095 0:00,,,,,,,,,,,,,,,,,,,,,
11/1/2095 0:00,,,,,,,,,,,,,,,,,,,,,
12/1/2095 0:00,,,,,,,,,,,,,,,,,,,,,
1/1/2096 0:00,,,,,,,,,,,,,,,,,,,,,
2/1/2096 0:00,,,,,,,,,,,,,,,,,,,,,
3/1/2096 0:00,,,,,,,,,,,,,,,,,,,,,
4/1/2096 0:00,,,,,,,,,,,,,,,,,,,,,
5/1/2096 0:00,,,,,,,,,,,,,,,,,,,,,
6/1/2096 0:00,,,,,,,,,,,,,,,,,,,,,
7/1/2096 0:00,,,,,,,,,,,,,,,,,,,,,
8/1/2096 0:00,,,,,,,,,,,,,,,,,,,,,
9/1/2096 0:00,,,,,,,,,,,,,,,,,,,,,
10/1/2096 0:00,,,,,,,,,,,,,,,,,,,,,
11/1/2096 0:00,,,,,,,,,,,,,,,,,,,,,
12/1/2096 0:00,,,,,,,,,,,,,,,,,,,,,
1/1/2097 0:00,,,,,,,,,,,,,,,,,,,,,
2/1/2097 0:00,,,,,,,,,,,,,,,,,,,,,
3/1/2097 0:00,,,,,,,,,,,,,,,,,,,,,
4/1/2097 0:00,,,,,,,,,,,,,,,,,,,,,
5/1/2097 0:00,,,,,,,,,,,,,,,,,,,,,
6/1/2097 0:00,,,,,,,,,,,,,,,,,,,,,
7/1/2097 0:00,,,,,,,,,,,,,,,,,,,,,
8/1/2097 0:00,,,,,,,,,,,,,,,,,,,,,
9/1/2097 0:00,,,,,,,,,,,,,,,,,,,,,
10/1/2097 0:00,,,,,,,,,,,,,,,,,,,,,
11/1/2097 0:00,,,,,,,,,,,,,,,,,,,,,
12/1/2097 0:00,,,,,,,,,,,,,,,,,,,,,
1/1/2098 0:00,,,,,,,,,,,,,,,,,,,,,
2/1/2098 0:00,,,,,,,,,,,,,,,,,,,,,
3/1/2098 0:00,,,,,,,,,,,,,,,,,,,,,
4/1/2098 0:00,,,,,,,,,,,,,,,,,,,,,
5/1/2098 0:00,,,,,,,,,,,,,,,,,,,,,
6/1/2098 0:00,,,,,,,,,,,,,,,,,,,,,
7/1/2098 0:00,,,,,,,,,,,,,,,,,,,,,
8/1/2098 0:00,,,,,,,,,,,,,,,,,,,,,
9/1/2098 0:00,,,,,,,,,,,,,,,,,,,,,
10/1/2098 0:00,,,,,,,,,,,,,,,,,,,,,
11/1/2098 0:00,,,,,,,,,,,,,,,,,,,,,
12/1/2098 0:00,,,,,,,,,,,,,,,,,,,,,
1/1/2099 0:00,,,,,,,,,,,,,,,,,,,,,
2/1/2099 0:00,,,,,,,,,,,,,,,,,,,,,
3/1/2099 0:00,,,,,,,,,,,,,,,,,,,,,
4/1/2099 0:00,,,,,,,,,,,,,,,,,,,,,
5/1/2099 0:00,,,,,,,,,,,,,,,,,,,,,
6/1/2099 0:00,,,,,,,,,,,,,,,,,,,,,
7/1/2099 0:00,,,,,,,,,,,,,,,,,,,,,
8/1/2099 0:00,,,,,,,,,,,,,,,,,,,,,
9/1/2099 0:00,,,,,,,,,,,,,,,,,,,,,
9/30/2099 0:00,,,,,,,,,,,,,,,,,,,,,
